#stage-02 list
#升级过后，注释需要打开的,63.149,
# 64.4 64.99  是构建机，视情况
##14.185/14.185 no process public
##对于138.32 和138.63 不在我们的vcenter当中
#intergration.properties 中存在的,在总表没有的
#stage-02,apache,192.168.63.29,public,rhel4_64Guest,ST2-SCM-CONTROL-63.219,老的中控,关机放着
###########
stage-02,apache,192.168.63.246,public,rhel5_64Guest,ST2-INF-WEB02-63.246
stage-02,apache,192.168.63.251,public,rhel5_64Guest,ST2-UIUE01-63.251
stage-02,apache,192.168.63.252,public,rhel5_64Guest,ST2-UIUE02-63.252
stage-02,apache,192.168.64.132,public,rhel5_64Guest,ST2-WEB012-64.132
stage-02,apache,192.168.64.133,public,rhel5_64Guest,ST2-WEB013-64.133
stage-02,apache,192.168.64.44,public,rhel5_64Guest,ST2-WEB11-64.44
#stage-02,apache,192.168.63.40,public,rhel6_64Guest,st2-mmp-01-63.40
#stage-02,apache,192.168.63.41,public,rhel6_64Guest,st2-mmp-02-63.41
stage-02,apache,192.168.63.40,public,rhel6_64Guest,st2-mmp-apache01-63.40
stage-02,apache,192.168.63.41,public,rhel6_64Guest,st2-mmp-apache02-63.41
#  并存 63.78 在intergration.properties 有5个应用,
#stage-02,oc4j_apache,192.168.63.78,public,rhel6_64Guest,ST2-OC4J08-63.78-sj
stage-02,oc4j_apache,192.168.63.69,public,rhel6_64Guest,ST2-SCM-ASWEB01-63.69-sj
stage-02,oc4j_apache,192.168.63.70,public,rhel6_64Guest,ST2-SCM-ASWEB02-63.70-sj
stage-02,oc4j_apache,192.168.63.99,public,rhel6_64Guest,ST2-OC4J29-63.99-sj
############## 和应用一起启
stage-02,other_app,192.168.64.110,public,rhel6_64Guest,ST2-ODI01-64.110-linux6.5
#outsourcing
stage-02,,192.168.14.131,public,rhel6_64Guest,st2-kettle3-14.131
stage-02,,192.168.14.132,public,rhel6_64Guest,st2-kettle4-14.132
stage-02,,192.168.14.133,public,winNetEnterpriseGuest,st2-kettle5-14.133,windows
stage-02,,192.168.14.78,public,rhel6_64Guest,ST2-Linux6.5-AML-14.78
# st1 准备迁移
#stage-02,,192.168.65.140,public,rhel4_64Guest,ST1-WBLG02-65.140
#stage-02,,192.168.65.141,public,rhel4_64Guest,ST1-WBLG05-65.141
#stage-02,,192.168.65.142,public,rhel4_64Guest,ST1-WBLG06-65.142
#################
#stage-02,,192.168.6.29,public,rhel5_64Guest,CPS-Test03-6.29(backup 加密机)
stage-02,,192.168.48.80,public,rhel6_64Guest,ST2-mmpApache-192.168.48.80
stage-02,,192.168.48.81,public,rhel6_64Guest,ST2-mmpApache-192.168.48.81
stage-02,,192.168.48.11,public,rhel6_64Guest,ST2-mmpDns-192.168.48.11
stage-02,,192.168.48.12,public,rhel6_64Guest,ST2-mmpDns-192.168.48.12
stage-02,,192.168.48.40,public,rhel6_64Guest,ST2-mmpMemcache-192.168.48.40
stage-02,,192.168.48.41,public,rhel6_64Guest,ST2-mmpMemcache-192.168.48.41
stage-02,,192.168.48.20,public,rhel6_64Guest,ST2-mmpTibco-192.168.48.20
stage-02,,192.168.48.21,public,rhel6_64Guest,ST2-mmpTibco-192.168.48.21
stage-02,,192.168.48.22,public,rhel5_64Guest,ST2-mmpTibco-192.168.48.22
stage-02,,192.168.48.23,public,rhel5_64Guest,ST2-mmpTibco-192.168.48.23
stage-02,,192.168.48.24,public,rhel5_64Guest,ST2-mmpTibco-192.168.48.24
stage-02,,192.168.48.25,public,rhel5_64Guest,ST2-mmpTibco-192.168.48.25
stage-02,,192.168.48.100,public,rhel6_64Guest,ST2-mmpTomcat-192.168.48.100
stage-02,,192.168.48.101,public,rhel6_64Guest,ST2-mmpTomcat-192.168.48.101
stage-02,,192.168.48.200,public,rhel6_64Guest,ST2-mmpTomcat-192.168.48.200
stage-02,,192.168.48.201,public,rhel6_64Guest,ST2-mmpTomcat-192.168.48.201
#stage-02,,192.168.63.77,public,rhel6_64Guest,ST2-OC4J07-63.77-sj,机等待删除
#stage-02,,192.168.63.106,public,rhel6_64Guest,ST2-OC4J36-63.106-sj,机等待删除
#stage-02,,192.168.63.88,public,rhel6_64Guest,ST2-OC4J18-63.88-sj,关机等待删除
#stage-02,,192.168.63.30,public,rhel6_64Guest,st2-syndicStage2-63.30,关机等待删除
#stage-02,,192.168.14.51,public,rhel5_64Guest,ST2-TMCT121-14.51,关机等待删除
#stage-02,,192.168.14.52,public,rhel5_64Guest,ST2-TMCT122-14.52,关机等待删除
#stage-02,,192.168.14.154,public,rhel6_64Guest,ST2-TMCT-14.154-new,关机等待删除
#stage-02,,192.168.14.155,public,rhel6_64Guest,ST2-TMCT-14.155-new,关机等待删除
#stage-02,,192.168.63.23,public,rhel5_64Guest,ST2-UATP-MC01-63.23,关机等待删除
#stage-02,,192.168.63.132,public,rhel6_64Guest,ST2-WBLG012-63.132-sj,机等待删除
#stage-02,,192.168.63.51,public,rhel6_64Guest,ST2-TMCT01-63.51-sj,关机等待删除
#stage-02,,192.168.64.16,public,rhel5_64Guest,ST2-TMCT033-64.16,关机等待删除
stage-02,,192.168.14.151,public,rhel6_64Guest,ST2-robot-manager-14.151-new
stage-02,,192.168.14.149,public,rhel6_64Guest,ST2-robot-14.149
stage-02,,192.168.14.150,public,rhel6_64Guest,ST2-robot-AI-14.150
stage-02,,192.168.14.152,public,rhel6_64Guest,ST2-robot-online-14.152-new
#### windows
stage-02,,192.168.14.90,public,winLonghorn64Guest,ST2-ODI-14.90,windows
stage-02,,192.168.64.231,public,winNetEnterprise64Guest,ST2-Temp_OC4J_64.231,windows
stage-02,,192.168.64.232,public,winNetEnterpriseGuest,ST2-Temp_Weblogic_64.232,windows
stage-02,,192.168.14.25,public,winNetEnterpriseGuest,ST2-TMCT095-14.25,windows
stage-02,,192.168.14.26,public,winNetEnterpriseGuest,ST2-TMCT096-14.26,windows
stage-02,,192.168.63.250,public,winNetEnterprise64Guest,ST2-vCenter-VC001-63.250,windows
stage-02,,192.168.14.109,public,winNetEnterpriseGuest,st2-win2k3_32-14.109,windows
stage-02,,192.168.14.148,public,winNetEnterpriseGuest,ST2-win2k3_32SZ-14.148,windows
stage-02,,192.168.14.120,public,winNetEnterpriseGuest,ST2-win2k3-14.120,windows
stage-02,,192.168.14.95,public,winNetEnterpriseGuest,ST2-win2k3-TMCT-14.95,windows
stage-02,,192.168.14.96,public,winNetEnterpriseGuest,ST2-win2K3-TMCT-14.96,windows
stage-02,,192.168.64.217,public,winNetEnterpriseGuest,QA-Mysql01-64.217,windows
stage-02,,192.168.63.151,public,winNetEnterpriseGuest,SCM-PKG01-63.151,windows
stage-02,,192.168.64.150,public,winNetEnterpriseGuest,SCM-PKG03-64.150,windows
stage-02,,192.168.52.186,public,winNetEnterpriseGuest,SCM-PKG04-52.186,windows
stage-02,,192.168.63.16,public,winNetEnterpriseGuest,SCM-PKG05-63.16,windows
stage-02,,192.168.64.54,public,winNetEnterpriseGuest,SCM-PKG08-64.54,windows
stage-02,,192.168.64.58,public,winNetEnterpriseGuest,SCM-PKG12-64.58,windows
stage-02,,192.168.64.64,public,winNetEnterpriseGuest,SCM-PKG18-64.64,windows
stage-02,,192.168.52.93,public,winNetEnterpriseGuest,ST2-SCM-IVY2-52.93,windows
stage-02,,192.168.63.38,public,winLonghorn64Guest,LAB-RYL-63.38,windows
stage-02,,192.168.64.51,public,winNetEnterpriseGuest,QA-QC01-64.51,windows
stage-02,,192.168.64.67,public,winNetEnterpriseGuest,QA-QC02-64.67,windows
stage-02,,192.168.64.52,public,winXPProGuest,QA-TC01-64.52,windows
stage-02,,192.168.52.211,public,winNetEnterpriseGuest,SCM-IVY01-52.211,windows
stage-02,,192.168.64.61,public,winNetEnterprise64Guest,SCM-win2K3-64.61,windows
stage-02,,192.168.14.159,public,winNetEnterpriseGuest,ST2-B2BI-14.159,windows
stage-02,,192.168.14.160,public,winNetEnterpriseGuest,ST2-B2BI-14.160,windows
stage-02,,192.168.14.98,public,winNetEnterprise64Guest,ST2-EAS-win2K3-14.98,windows
stage-02,,192.168.14.124,public,winNetEnterprise64Guest,st2-crosstradeMule-14.124,windows
stage-02,,192.168.14.97,public,winLonghorn64Guest,ST2-EAS-win2K8-14.97,windows
stage-02,,192.168.63.253,public,winLonghorn64Guest,ST2-备份虚拟机Client-63.253,windows
